Frequency (Hz),Magnitude,Magnitude (dB)
5104.6826,0.000002,-114.364710
5105.3878,0.000001,-117.385050
5106.0931,0.000008,-101.902490
5106.7983,0.000009,-100.812550
5107.5036,0.000026,-91.835882
5108.2089,0.000049,-86.131379
5108.9141,0.000047,-86.581273
5109.6194,0.000054,-85.293227
5110.3246,0.000052,-85.666561
5111.0299,0.000062,-84.100181
5111.7352,0.000060,-84.446262
5112.4404,0.000054,-85.426024
5113.1457,0.000044,-87.123311
5113.8510,0.000035,-89.224608
5114.5562,0.000008,-102.218627
5115.2615,0.000010,-99.707871
5115.9667,0.000002,-113.241995
5116.6720,0.000011,-99.428210
5117.3773,0.000017,-95.204634
5118.0825,0.000021,-93.644973
5118.7878,0.000035,-89.148344
5119.4930,0.000032,-89.773371
5120.1983,0.000024,-92.518548
5120.9036,0.000029,-90.731929
5121.6088,0.000031,-90.197546
5122.3141,0.000042,-87.464393
5123.0194,0.000052,-85.733317
5123.7246,0.000033,-89.581996
5124.4299,0.000023,-92.812619
5125.1351,0.000028,-90.952436
5125.8404,0.000033,-89.723058
5126.5457,0.000024,-92.458085
5127.2509,0.000014,-97.130528
5127.9562,0.000026,-91.817177
5128.6614,0.000032,-89.978077
5129.3667,0.000029,-90.736785
5130.0720,0.000037,-88.740410
5130.7772,0.000045,-86.942321
5131.4825,0.000050,-86.075826
5132.1877,0.000052,-85.683942
5132.8930,0.000030,-90.433045
5133.5983,0.000035,-89.068033
5134.3035,0.000038,-88.481068
5135.0088,0.000025,-91.944136
5135.7141,0.000029,-90.871710
5136.4193,0.000034,-89.388539
5137.1246,0.000043,-87.428227
5137.8298,0.000025,-92.170299
5138.5351,0.000022,-93.173787
5139.2404,0.000027,-91.535037
5139.9456,0.000025,-91.919343
5140.6509,0.000027,-91.267030
5141.3561,0.000041,-87.846037
5142.0614,0.000052,-85.618788
5142.7667,0.000033,-89.658300
5143.4719,0.000031,-90.145853
5144.1772,0.000039,-88.095774
5144.8825,0.000021,-93.420914
5145.5877,0.000022,-93.025148
5146.2930,0.000024,-92.459637
5146.9982,0.000023,-92.647065
5147.7035,0.000043,-87.402283
5148.4088,0.000043,-87.396242
5149.1140,0.000035,-89.135523
5149.8193,0.000055,-85.223478
5150.5245,0.000031,-90.308891
5151.2298,0.000011,-98.943595
5151.9351,0.000005,-105.595432
5152.6403,0.000008,-102.402987
5153.3456,0.000014,-97.376877
5154.0509,0.000010,-100.240478
5154.7561,0.000004,-108.130439
5155.4614,0.000006,-103.988766
5156.1666,0.000008,-102.114400
5156.8719,0.000006,-103.875977
5157.5772,0.000010,-99.810635
5158.2824,0.000010,-100.133863
5158.9877,0.000036,-88.920623
5159.6929,0.000018,-94.778094
5160.3982,0.000013,-97.612517
5161.1035,0.000007,-103.360928
5161.8087,0.000006,-105.189947
5162.5140,0.000013,-97.828462
5163.2193,0.000036,-88.981079
5163.9245,0.000015,-96.558941
5164.6298,0.000026,-91.677907
5165.3350,0.000031,-90.273330
5166.0403,0.000008,-101.896800
5166.7456,0.000037,-88.527753
5167.4508,0.000012,-98.296809
5168.1561,0.000026,-91.773374
5168.8613,0.000044,-87.116630
5169.5666,0.000019,-94.353051
5170.2719,0.000006,-104.586670
5170.9771,0.000023,-92.642431
5171.6824,0.000015,-96.448603
5172.3877,0.000037,-88.557890
5173.0929,0.000040,-87.902792
5173.7982,0.000013,-97.953532
5174.5034,0.000035,-89.099702
5175.2087,0.000006,-103.980395
5175.9140,0.000019,-94.531860
5176.6192,0.000022,-93.256407
5177.3245,0.000006,-103.922751
5178.0297,0.000025,-92.119982
5178.7350,0.000022,-93.265216
5179.4403,0.000013,-97.906058
5180.1455,0.000017,-95.554621
5180.8508,0.000020,-94.116198
5181.5561,0.000005,-105.295426
5182.2613,0.000009,-100.455711
5182.9666,0.000019,-94.423956
5183.6718,0.000001,-121.672754
5184.3771,0.000008,-102.481175
5185.0824,0.000011,-99.518946
5185.7876,0.000000,-128.455172
5186.4929,0.000009,-100.799367
5187.1981,0.000014,-97.295183
5187.9034,0.000004,-108.630512
5188.6087,0.000006,-103.797711
5189.3139,0.000008,-102.017459
5190.0192,0.000008,-102.211542
5190.7245,0.000017,-95.435658
5191.4297,0.000016,-95.904150
5192.1350,0.000026,-91.823384
5192.8402,0.000017,-95.195460
5193.5455,0.000015,-96.741106
5194.2508,0.000021,-93.597372
5194.9560,0.000019,-94.532895
5195.6613,0.000019,-94.557372
5196.3665,0.000017,-95.492193
5197.0718,0.000030,-90.411907
5197.7771,0.000012,-98.301657
5198.4823,0.000013,-97.756936
5199.1876,0.000013,-98.053729
5199.8929,0.000023,-92.734238
5200.5981,0.000013,-97.480424
5201.3034,0.000022,-92.975804
5202.0086,0.000024,-92.356883
5202.7139,0.000033,-89.580121
5203.4192,0.000019,-94.406004
5204.1244,0.000002,-113.964243
5204.8297,0.000015,-96.668597
5205.5349,0.000015,-96.223263
5206.2402,0.000011,-99.125697
5206.9455,0.000026,-91.845984
5207.6507,0.000007,-102.932529
5208.3560,0.000012,-98.729341
5209.0613,0.000016,-95.805412
5209.7665,0.000010,-100.431631
5210.4718,0.000002,-114.121988
5211.1770,0.000006,-104.646143
5211.8823,0.000010,-100.347824
5212.5876,0.000007,-103.061934
5213.2928,0.000005,-105.602930
5213.9981,0.000009,-101.000067
5214.7033,0.000009,-101.155353
5215.4086,0.000011,-99.508804
5216.1139,0.000006,-104.510802
5216.8191,0.000006,-103.927980
5217.5244,0.000011,-99.524382
5218.2296,0.000009,-100.897588
5218.9349,0.000009,-100.875777
5219.6402,0.000008,-101.696730
5220.3454,0.000007,-103.192151
5221.0507,0.000024,-92.450115
5221.7560,0.000013,-97.727576
5222.4612,0.000004,-107.587704
5223.1665,0.000010,-100.261929
5223.8717,0.000003,-109.879980
5224.5770,0.000025,-92.067190
5225.2823,0.000022,-93.212375
5225.9875,0.000012,-98.498708
5226.6928,0.000022,-92.990723
5227.3980,0.000021,-93.622382
5228.1033,0.000017,-95.189782
5228.8086,0.000038,-88.385002
5229.5138,0.000017,-95.647785
5230.2191,0.000031,-90.084838
5230.9244,0.000014,-96.899251
5231.6296,0.000009,-100.636304
5232.3349,0.000027,-91.400132
5233.0401,0.000020,-93.767572
5233.7454,0.000021,-93.605668
5234.4507,0.000003,-109.984815
5235.1559,0.000013,-97.893568
5235.8612,0.000027,-91.464076
5236.5664,0.000036,-88.828716
5237.2717,0.000035,-89.227620
5237.9770,0.000021,-93.537689
5238.6822,0.000015,-96.415567
5239.3875,0.000005,-105.685570
5240.0928,0.000014,-96.866079
5240.7980,0.000007,-103.544995
5241.5033,0.000017,-95.544998
5242.2085,0.000010,-99.649548
5242.9138,0.000022,-93.345193
5243.6191,0.000015,-96.402187
5244.3243,0.000013,-97.958579
5245.0296,0.000007,-103.494097
5245.7348,0.000003,-110.073034
5246.4401,0.000002,-115.784753
5247.1454,0.000006,-104.838432
5247.8506,0.000020,-93.898837
5248.5559,0.000019,-94.596475
5249.2612,0.000018,-95.137884
5249.9664,0.000020,-94.053541
5250.6717,0.000015,-96.575480
5251.3769,0.000024,-92.427252
5252.0822,0.000028,-91.049832
5252.7875,0.000022,-93.074863
5253.4927,0.000027,-91.300553
5254.1980,0.000013,-97.784115
5254.9032,0.000009,-100.542855
5255.6085,0.000027,-91.242846
5256.3138,0.000007,-103.236942
5257.0190,0.000004,-107.369092
5257.7243,0.000008,-102.476018
5258.4296,0.000024,-92.325709
5259.1348,0.000034,-89.318016
5259.8401,0.000036,-88.848326
5260.5453,0.000025,-92.171133
5261.2506,0.000027,-91.389793
5261.9559,0.000006,-104.361138
5262.6611,0.000009,-100.609600
5263.3664,0.000022,-93.003419
5264.0716,0.000040,-87.967078
5264.7769,0.000021,-93.646799
5265.4822,0.000011,-99.271792
5266.1874,0.000014,-96.810619
5266.8927,0.000012,-98.614615
5267.5980,0.000025,-92.018432
5268.3032,0.000010,-99.609164
5269.0085,0.000021,-93.463218
5269.7137,0.000009,-101.029140
5270.4190,0.000039,-88.281049
5271.1243,0.000023,-92.826577
5271.8295,0.000027,-91.416891
5272.5348,0.000028,-91.169544
5273.2400,0.000011,-99.400047
5273.9453,0.000014,-97.295882
5274.6506,0.000018,-94.900962
5275.3558,0.000019,-94.375605
5276.0611,0.000031,-90.308054
5276.7664,0.000014,-97.158515
5277.4716,0.000016,-95.936287
5278.1769,0.000005,-105.858424
5278.8821,0.000030,-90.322991
5279.5874,0.000031,-90.059859
5280.2927,0.000020,-93.955503
5280.9979,0.000067,-83.430233
5281.7032,0.000030,-90.391856
5282.4084,0.000052,-85.678939
5283.1137,0.000053,-85.510019
5283.8190,0.000031,-90.121102
5284.5242,0.000020,-94.181231
5285.2295,0.000061,-84.344712
5285.9348,0.000022,-93.211419
5286.6400,0.000055,-85.242308
5287.3453,0.000033,-89.529597
5288.0505,0.000039,-88.225139
5288.7558,0.000033,-89.520060
5289.4611,0.000053,-85.587377
5290.1663,0.000033,-89.647655
5290.8716,0.000018,-94.704545
5291.5768,0.000051,-85.913451
5292.2821,0.000017,-95.374276
5292.9874,0.000050,-85.956024
5293.6926,0.000019,-94.570024
5294.3979,0.000009,-101.056558
5295.1032,0.000023,-92.914297
5295.8084,0.000014,-96.834000
5296.5137,0.000027,-91.417373
5297.2189,0.000047,-86.577157
5297.9242,0.000007,-103.413061
5298.6295,0.000017,-95.390460
5299.3347,0.000021,-93.679367
5300.0400,0.000013,-97.541301
5300.7452,0.000038,-88.490943
5301.4505,0.000019,-94.243539
5302.1558,0.000029,-90.756759
5302.8610,0.000004,-108.099194
5303.5663,0.000022,-93.193719
5304.2715,0.000025,-92.022659
5304.9768,0.000027,-91.306256
5305.6821,0.000027,-91.511461
5306.3873,0.000033,-89.602922
5307.0926,0.000023,-92.797117
5307.7979,0.000007,-103.430210
5308.5031,0.000021,-93.601759
5309.2084,0.000021,-93.759236
5309.9136,0.000020,-93.972919
5310.6189,0.000027,-91.250602
5311.3242,0.000018,-94.666915
5312.0294,0.000030,-90.560597
5312.7347,0.000037,-88.622413
5313.4399,0.000026,-91.812517
5314.1452,0.000024,-92.511246
5314.8505,0.000016,-96.180567
5315.5557,0.000029,-90.792358
5316.2610,0.000035,-89.135976
5316.9663,0.000038,-88.400971
5317.6715,0.000041,-87.797612
5318.3768,0.000040,-88.035247
5319.0820,0.000030,-90.407154
5319.7873,0.000024,-92.473071
5320.4926,0.000017,-95.572212
5321.1978,0.000038,-88.321754
5321.9031,0.000013,-97.874048
5322.6083,0.000037,-88.687031
5323.3136,0.000019,-94.557544
5324.0189,0.000015,-96.741519
5324.7241,0.000014,-97.230786
5325.4294,0.000015,-96.441470
5326.1347,0.000017,-95.531534
5326.8399,0.000013,-97.621055
5327.5452,0.000022,-93.302108
5328.2504,0.000038,-88.475791
5328.9557,0.000025,-92.030873
5329.6610,0.000007,-102.572838
5330.3662,0.000015,-96.381307
5331.0715,0.000007,-102.562515
5331.7767,0.000038,-88.298466
5332.4820,0.000050,-85.985589
5333.1873,0.000050,-85.956074
5333.8925,0.000052,-85.609699
5334.5978,0.000048,-86.325443
5335.3031,0.000017,-95.290832
5336.0083,0.000019,-94.645830
5336.7136,0.000025,-92.169379
5337.4188,0.000051,-85.896347
5338.1241,0.000068,-83.381831
5338.8294,0.000078,-82.134912
5339.5346,0.000035,-89.079371
5340.2399,0.000056,-84.992248
5340.9451,0.000034,-89.309907
5341.6504,0.000010,-100.319078
5342.3557,0.000062,-84.131394
5343.0609,0.000025,-92.210467
5343.7662,0.000057,-84.930013
5344.4715,0.000030,-90.432824
5345.1767,0.000058,-84.707415
5345.8820,0.000036,-88.919147
5346.5872,0.000056,-84.959748
5347.2925,0.000007,-102.765234
5347.9978,0.000049,-86.261997
5348.7030,0.000028,-91.136245
5349.4083,0.000041,-87.672893
5350.1135,0.000056,-85.098574
5350.8188,0.000042,-87.589307
5351.5241,0.000085,-81.446494
5352.2293,0.000040,-87.852804
5352.9346,0.000076,-82.333107
5353.6399,0.000063,-84.041651
5354.3451,0.000043,-87.317764
5355.0504,0.000037,-88.560953
5355.7556,0.000035,-89.092679
5356.4609,0.000043,-87.316666
5357.1662,0.000066,-83.621023
5357.8714,0.000042,-87.526639
5358.5767,0.000073,-82.763245
5359.2819,0.000015,-96.305919
5359.9872,0.000017,-95.392234
5360.6925,0.000045,-86.998076
5361.3977,0.000006,-103.830863
5362.1030,0.000052,-85.709408
5362.8083,0.000028,-91.111493
5363.5135,0.000047,-86.650188
5364.2188,0.000010,-100.042423
5364.9240,0.000039,-88.235011
5365.6293,0.000020,-93.820775
5366.3346,0.000028,-91.112701
5367.0398,0.000046,-86.653263
5367.7451,0.000040,-87.949788
5368.4503,0.000051,-85.907175
5369.1556,0.000025,-92.123877
5369.8609,0.000027,-91.478475
5370.5661,0.000045,-86.928087
5371.2714,0.000057,-84.893859
5371.9767,0.000065,-83.734983
5372.6819,0.000028,-90.930428
5373.3872,0.000029,-90.889946
5374.0924,0.000023,-92.899301
5374.7977,0.000034,-89.460641
5375.5030,0.000041,-87.737503
5376.2082,0.000036,-88.924203
5376.9135,0.000021,-93.368051
5377.6187,0.000026,-91.626651
5378.3240,0.000011,-98.830602
5379.0293,0.000009,-101.111353
5379.7345,0.000019,-94.303880
5380.4398,0.000006,-103.868144
5381.1451,0.000033,-89.597374
5381.8503,0.000044,-87.119231
5382.5556,0.000050,-86.016522
5383.2608,0.000040,-87.960540
5383.9661,0.000017,-95.275259
5384.6714,0.000041,-87.727362
5385.3766,0.000028,-91.101181
5386.0819,0.000060,-84.426223
5386.7871,0.000035,-89.183768
5387.4924,0.000017,-95.363924
5388.1977,0.000035,-89.050517
5388.9029,0.000026,-91.802512
5389.6082,0.000045,-87.010033
5390.3134,0.000025,-91.986798
5391.0187,0.000008,-102.391421
5391.7240,0.000022,-93.214605
5392.4292,0.000037,-88.744590
5393.1345,0.000037,-88.721183
5393.8398,0.000030,-90.487527
5394.5450,0.000038,-88.432545
5395.2503,0.000037,-88.643630
5395.9555,0.000016,-95.970730
5396.6608,0.000036,-88.855185
5397.3661,0.000062,-84.149989
5398.0713,0.000051,-85.790278
5398.7766,0.000057,-84.911702
5399.4818,0.000051,-85.889964
5400.1871,0.000044,-87.133342
5400.8924,0.000023,-92.598963
5401.5976,0.000060,-84.445371
5402.3029,0.000059,-84.540180
5403.0082,0.000072,-82.793888
5403.7134,0.000049,-86.189818
5404.4187,0.000031,-90.256107
5405.1239,0.000016,-95.845085
5405.8292,0.000076,-82.350852
5406.5345,0.000046,-86.674863
5407.2397,0.000095,-80.474954
5407.9450,0.000054,-85.301219
5408.6502,0.000075,-82.512666
5409.3555,0.000008,-101.428708
5410.0608,0.000006,-105.104752
5410.7660,0.000062,-84.143521
5411.4713,0.000063,-83.948110
5412.1766,0.000093,-80.656109
5412.8818,0.000025,-91.962120
5413.5871,0.000019,-94.626427
5414.2923,0.000003,-109.348537
5414.9976,0.000029,-90.635722
5415.7029,0.000054,-85.394567
5416.4081,0.000082,-81.671228
5417.1134,0.000044,-87.217208
5417.8186,0.000012,-98.636029
5418.5239,0.000021,-93.718256
5419.2292,0.000034,-89.421443
5419.9344,0.000075,-82.457005
5420.6397,0.000058,-84.672367
5421.3450,0.000044,-87.216242
5422.0502,0.000035,-89.130495
5422.7555,0.000013,-97.838554
5423.4607,0.000066,-83.575154
5424.1660,0.000061,-84.306473
5424.8713,0.000036,-88.873620
5425.5765,0.000036,-88.912321
5426.2818,0.000059,-84.560561
5426.9870,0.000029,-90.619613
5427.6923,0.000050,-86.031478
5428.3976,0.000074,-82.590236
5429.1028,0.000046,-86.654257
5429.8081,0.000083,-81.566423
5430.5134,0.000066,-83.663978
5431.2186,0.000044,-87.206560
5431.9239,0.000061,-84.245191
5432.6291,0.000119,-78.476443
5433.3344,0.000104,-79.687104
5434.0397,0.000089,-81.016287
5434.7449,0.000082,-81.690406
5435.4502,0.000009,-100.708055
5436.1554,0.000082,-81.765946
5436.8607,0.000130,-77.741467
5437.5660,0.000109,-79.241155
5438.2712,0.000092,-80.693140
5438.9765,0.000050,-86.045382
5439.6818,0.000060,-84.417377
5440.3870,0.000057,-84.958282
5441.0923,0.000110,-79.173005
5441.7975,0.000109,-79.216724
5442.5028,0.000076,-82.431342
5443.2081,0.000101,-79.888224
5443.9133,0.000027,-91.511931
5444.6186,0.000053,-85.568963
5445.3238,0.000069,-83.285870
5446.0291,0.000047,-86.607218
5446.7344,0.000090,-80.954867
5447.4396,0.000077,-82.229288
5448.1449,0.000064,-83.898640
5448.8502,0.000030,-90.480061
5449.5554,0.000019,-94.261305
5450.2607,0.000047,-86.607229
5450.9659,0.000049,-86.137153
5451.6712,0.000106,-79.523570
5452.3765,0.000079,-82.089435
5453.0817,0.000051,-85.860963
5453.7870,0.000031,-90.046199
5454.4922,0.000030,-90.418808
5455.1975,0.000072,-82.880712
5455.9028,0.000085,-81.423236
5456.6080,0.000080,-81.991206
5457.3133,0.000040,-87.893995
5458.0186,0.000038,-88.388811
5458.7238,0.000026,-91.625641
5459.4291,0.000061,-84.339951
5460.1343,0.000081,-81.802921
5460.8396,0.000048,-86.396388
5461.5449,0.000032,-89.936089
5462.2501,0.000039,-88.147884
5462.9554,0.000037,-88.640441
5463.6606,0.000033,-89.645654
5464.3659,0.000033,-89.599340
5465.0712,0.000024,-92.573083
5465.7764,0.000030,-90.427031
5466.4817,0.000018,-94.813527
5467.1870,0.000063,-84.042206
5467.8922,0.000047,-86.560042
5468.5975,0.000043,-87.419881
5469.3027,0.000018,-94.804527
5470.0080,0.000038,-88.375418
5470.7133,0.000034,-89.330412
5471.4185,0.000044,-87.141055
5472.1238,0.000073,-82.691310
5472.8290,0.000041,-87.848312
5473.5343,0.000089,-80.997750
5474.2396,0.000067,-83.483643
5474.9448,0.000024,-92.266986
5475.6501,0.000066,-83.659369
5476.3553,0.000042,-87.611551
5477.0606,0.000070,-83.091454
5477.7659,0.000071,-82.957671
5478.4711,0.000089,-81.046787
5479.1764,0.000055,-85.231707
5479.8817,0.000060,-84.384802
5480.5869,0.000097,-80.230621
5481.2922,0.000068,-83.292737
5481.9974,0.000085,-81.393679
5482.7027,0.000091,-80.829894
5483.4080,0.000073,-82.695388
5484.1132,0.000084,-81.562389
5484.8185,0.000096,-80.368968
5485.5237,0.000060,-84.460007
5486.2290,0.000072,-82.869062
5486.9343,0.000081,-81.819911
5487.6395,0.000107,-79.381526
5488.3448,0.000060,-84.382512
5489.0501,0.000116,-78.686839
5489.7553,0.000064,-83.816847
5490.4606,0.000076,-82.357590
5491.1658,0.000113,-78.962701
5491.8711,0.000074,-82.584310
5492.5764,0.000115,-78.799379
5493.2816,0.000088,-81.130635
5493.9869,0.000097,-80.255612
5494.6921,0.000059,-84.608842
5495.3974,0.000094,-80.530228
5496.1027,0.000096,-80.360360
5496.8079,0.000105,-79.553390
5497.5132,0.000118,-78.586930
5498.2185,0.000102,-79.805814
5498.9237,0.000090,-80.872121
5499.6290,0.000083,-81.588349
5500.3342,0.000086,-81.262454
5501.0395,0.000076,-82.422177
5501.7448,0.000110,-79.180510
5502.4500,0.000076,-82.423528
5503.1553,0.000113,-78.950584
5503.8605,0.000041,-87.715078
5504.5658,0.000068,-83.343001
5505.2711,0.000044,-87.168948
5505.9763,0.000049,-86.176938
5506.6816,0.000088,-81.097709
5507.3869,0.000058,-84.749356
5508.0921,0.000081,-81.859687
5508.7974,0.000027,-91.457327
5509.5026,0.000067,-83.467491
5510.2079,0.000037,-88.694656
5510.9132,0.000054,-85.342594
5511.6184,0.000047,-86.486755
5512.3237,0.000035,-89.219479
5513.0289,0.000041,-87.693424
5513.7342,0.000059,-84.624797
5514.4395,0.000016,-95.950637
5515.1447,0.000042,-87.582388
5515.8500,0.000036,-88.930078
5516.5553,0.000026,-91.579989
5517.2605,0.000076,-82.403825
5517.9658,0.000027,-91.485383
5518.6710,0.000037,-88.698556
5519.3763,0.000015,-96.469998
5520.0816,0.000021,-93.567122
5520.7868,0.000043,-87.316961
5521.4921,0.000015,-96.677910
5522.1973,0.000029,-90.653902
5522.9026,0.000018,-94.780881
5523.6079,0.000019,-94.319495
5524.3131,0.000036,-88.833332
5525.0184,0.000040,-88.058589
5525.7237,0.000043,-87.398322
5526.4289,0.000037,-88.568925
5527.1342,0.000013,-97.784278
5527.8394,0.000048,-86.462013
5528.5447,0.000033,-89.517996
5529.2500,0.000038,-88.471722
5529.9552,0.000044,-87.073695
5530.6605,0.000053,-85.447592
5531.3657,0.000027,-91.298311
5532.0710,0.000050,-85.982562
5532.7763,0.000061,-84.353068
5533.4815,0.000044,-87.038256
5534.1868,0.000059,-84.597824
5534.8921,0.000040,-87.931391
5535.5973,0.000034,-89.319343
5536.3026,0.000034,-89.474885
5537.0078,0.000057,-84.857497
5537.7131,0.000091,-80.783827
5538.4184,0.000061,-84.268553
5539.1236,0.000062,-84.208429
5539.8289,0.000040,-87.942829
5540.5341,0.000013,-97.944530
5541.2394,0.000059,-84.651521
5541.9447,0.000071,-82.914482
5542.6499,0.000077,-82.250423
5543.3552,0.000063,-84.026028
5544.0605,0.000053,-85.446172
5544.7657,0.000051,-85.846776
5545.4710,0.000050,-86.080969
5546.1762,0.000073,-82.692435
5546.8815,0.000046,-86.815830
5547.5868,0.000037,-88.717490
5548.2920,0.000060,-84.446907
5548.9973,0.000059,-84.656055
5549.7025,0.000060,-84.441795
5550.4078,0.000060,-84.452356
5551.1131,0.000042,-87.592386
5551.8183,0.000049,-86.260987
5552.5236,0.000070,-83.146674
5553.2289,0.000073,-82.783048
5553.9341,0.000049,-86.278296
5554.6394,0.000047,-86.508089
5555.3446,0.000039,-88.149986
5556.0499,0.000030,-90.359332
5556.7552,0.000059,-84.514117
5557.4604,0.000048,-86.427178
5558.1657,0.000034,-89.262421
5558.8709,0.000031,-90.216190
5559.5762,0.000057,-84.815255
5560.2815,0.000046,-86.832801
5560.9867,0.000070,-83.048820
5561.6920,0.000052,-85.710827
5562.3972,0.000041,-87.721083
5563.1025,0.000053,-85.561210
5563.8078,0.000040,-87.985635
5564.5130,0.000051,-85.914726
5565.2183,0.000030,-90.566317
5565.9236,0.000053,-85.454128
5566.6288,0.000055,-85.180655
5567.3341,0.000052,-85.686182
5568.0393,0.000054,-85.421157
5568.7446,0.000035,-89.038090
5569.4499,0.000055,-85.255481
5570.1551,0.000037,-88.665824
5570.8604,0.000031,-90.170307
5571.5656,0.000026,-91.754185
5572.2709,0.000027,-91.346791
5572.9762,0.000041,-87.765926
5573.6814,0.000030,-90.394171
5574.3867,0.000041,-87.845190
5575.0920,0.000036,-88.912524
5575.7972,0.000050,-85.952819
5576.5025,0.000024,-92.430145
5577.2077,0.000008,-101.464760
5577.9130,0.000027,-91.439115
5578.6183,0.000031,-90.274364
5579.3235,0.000034,-89.369951
5580.0288,0.000046,-86.696817
5580.7340,0.000047,-86.529356
5581.4393,0.000015,-96.360899
5582.1446,0.000018,-94.893007
5582.8498,0.000026,-91.851008
5583.5551,0.000013,-97.912449
5584.2604,0.000038,-88.390012
5584.9656,0.000047,-86.594737
5585.6709,0.000037,-88.718604
5586.3761,0.000047,-86.541740
5587.0814,0.000041,-87.772236
5587.7867,0.000043,-87.246059
5588.4919,0.000043,-87.399102
5589.1972,0.000057,-84.849390
5589.9024,0.000053,-85.457283
5590.6077,0.000052,-85.655520
5591.3130,0.000060,-84.507433
5592.0182,0.000036,-88.934131
5592.7235,0.000045,-86.925677
5593.4288,0.000057,-84.936417
5594.1340,0.000061,-84.235485
5594.8393,0.000093,-80.666216
5595.5445,0.000094,-80.524475
5596.2498,0.000083,-81.573116
5596.9551,0.000092,-80.751688
5597.6603,0.000085,-81.437865
5598.3656,0.000059,-84.623078
5599.0708,0.000069,-83.214593
5599.7761,0.000063,-84.043726
5600.4814,0.000068,-83.307372
5601.1866,0.000078,-82.212988
5601.8919,0.000098,-80.188683
5602.5972,0.000059,-84.626836
5603.3024,0.000063,-84.000017
5604.0077,0.000080,-81.931540
5604.7129,0.000045,-86.953703
5605.4182,0.000086,-81.309785
5606.1235,0.000055,-85.170704
5606.8287,0.000056,-85.003280
5607.5340,0.000033,-89.597703
5608.2392,0.000037,-88.703470
5608.9445,0.000045,-86.891737
5609.6498,0.000037,-88.706289
5610.3550,0.000075,-82.493104
5611.0603,0.000059,-84.627930
5611.7656,0.000045,-86.872723
5612.4708,0.000040,-87.983788
5613.1761,0.000039,-88.123753
5613.8813,0.000011,-99.180381
5614.5866,0.000045,-86.895322
5615.2919,0.000029,-90.742055
5615.9971,0.000034,-89.285435
5616.7024,0.000012,-98.205754
5617.4076,0.000037,-88.707859
5618.1129,0.000030,-90.314937
5618.8182,0.000035,-89.103273
5619.5234,0.000055,-85.145778
5620.2287,0.000042,-87.533604
5620.9340,0.000021,-93.373721
5621.6392,0.000007,-102.645600
5622.3445,0.000042,-87.565763
5623.0497,0.000040,-88.052185
5623.7550,0.000050,-86.056975
5624.4603,0.000019,-94.314171
5625.1655,0.000012,-98.735772
5625.8708,0.000018,-94.745258
5626.5760,0.000051,-85.819649
5627.2813,0.000043,-87.363415
5627.9866,0.000064,-83.835009
5628.6918,0.000048,-86.297362
5629.3971,0.000048,-86.428940
5630.1024,0.000064,-83.829734
5630.8076,0.000056,-85.073594
5631.5129,0.000058,-84.767888
5632.2181,0.000053,-85.513019
5632.9234,0.000083,-81.669749
5633.6287,0.000061,-84.275303
5634.3339,0.000086,-81.332806
5635.0392,0.000059,-84.638057
5635.7444,0.000039,-88.277931
5636.4497,0.000028,-90.931042
5637.1550,0.000037,-88.662739
5637.8602,0.000038,-88.319888
5638.5655,0.000060,-84.445744
5639.2708,0.000069,-83.209485
5639.9760,0.000077,-82.304366
5640.6813,0.000061,-84.250167
5641.3865,0.000043,-87.400410
5642.0918,0.000030,-90.329955
5642.7971,0.000010,-99.709718
5643.5023,0.000039,-88.141712
5644.2076,0.000021,-93.734172
5644.9128,0.000021,-93.663644
5645.6181,0.000012,-98.432112
5646.3234,0.000019,-94.364821
5647.0286,0.000006,-104.949617
5647.7339,0.000006,-104.992633
5648.4391,0.000022,-93.190869
5649.1444,0.000012,-98.757762
5649.8497,0.000004,-107.159271
5650.5549,0.000022,-93.003414
5651.2602,0.000010,-99.861421
5651.9655,0.000039,-88.245339
5652.6707,0.000031,-90.141385
5653.3760,0.000026,-91.859279
5654.0812,0.000045,-86.886500
5654.7865,0.000020,-93.888665
5655.4918,0.000019,-94.479601
5656.1970,0.000016,-96.123253
5656.9023,0.000023,-92.916699
5657.6075,0.000031,-90.228655
5658.3128,0.000041,-87.639134
5659.0181,0.000046,-86.754214
5659.7233,0.000048,-86.441334
5660.4286,0.000024,-92.515503
5661.1339,0.000021,-93.597752
5661.8391,0.000006,-103.812583
5662.5444,0.000026,-91.808153
5663.2496,0.000044,-87.074972
5663.9549,0.000044,-87.128445
5664.6602,0.000051,-85.798730
5665.3654,0.000041,-87.798790
5666.0707,0.000037,-88.600303
5666.7759,0.000010,-99.710166
5667.4812,0.000026,-91.749115
5668.1865,0.000034,-89.271702
5668.8917,0.000058,-84.788840
5669.5970,0.000065,-83.752137
5670.3023,0.000060,-84.470819
5671.0075,0.000056,-84.974469
5671.7128,0.000030,-90.536671
5672.4180,0.000044,-87.206997
5673.1233,0.000047,-86.621760
5673.8286,0.000058,-84.674811
5674.5338,0.000082,-81.742573
5675.2391,0.000073,-82.789630
5675.9443,0.000063,-84.033464
5676.6496,0.000054,-85.382574
5677.3549,0.000048,-86.330301
5678.0601,0.000050,-85.977102
5678.7654,0.000061,-84.257796
5679.4707,0.000066,-83.646267
5680.1759,0.000071,-83.024831
5680.8812,0.000072,-82.814899
5681.5864,0.000059,-84.638331
5682.2917,0.000043,-87.395991
5682.9970,0.000045,-86.852440
5683.7022,0.000054,-85.344367
