Frequency (Hz),Magnitude,Magnitude (dB)
614.2827,0.000058,-84.776487
614.9880,0.000014,-97.100839
615.6933,0.000023,-92.907803
616.3985,0.000027,-91.279654
617.1038,0.000048,-86.328290
617.8091,0.000063,-84.045732
618.5143,0.000049,-86.153955
619.2196,0.000012,-98.393357
619.9248,0.000011,-99.522082
620.6301,0.000036,-88.863996
621.3354,0.000024,-92.291218
622.0406,0.000026,-91.682173
622.7459,0.000034,-89.357195
623.4511,0.000024,-92.331499
624.1564,0.000019,-94.640687
624.8617,0.000017,-95.490033
625.5669,0.000020,-94.028822
626.2722,0.000019,-94.641538
626.9775,0.000035,-89.204566
627.6827,0.000054,-85.389319
628.3880,0.000086,-81.343488
629.0932,0.000065,-83.805757
629.7985,0.000040,-87.873106
630.5038,0.000030,-90.552621
631.2090,0.000057,-84.881302
631.9143,0.000077,-82.319004
632.6195,0.000041,-87.779763
633.3248,0.000012,-98.462288
634.0301,0.000026,-91.590679
634.7353,0.000049,-86.254999
635.4406,0.000054,-85.338052
636.1458,0.000037,-88.696247
636.8511,0.000032,-89.821731
637.5564,0.000035,-89.177591
638.2616,0.000089,-80.980094
638.9669,0.000021,-93.687230
639.6722,0.000029,-90.756612
640.3774,0.000019,-94.339325
641.0827,0.000013,-97.569413
641.7879,0.000082,-81.716005
642.4932,0.000056,-85.089630
643.1985,0.000072,-82.826865
643.9037,0.000041,-87.641846
644.6090,0.000025,-92.215787
645.3142,0.000038,-88.307907
646.0195,0.000038,-88.440254
646.7248,0.000069,-83.244668
647.4300,0.000095,-80.410686
648.1353,0.000012,-98.396672
648.8406,0.000063,-83.950199
649.5458,0.000038,-88.475445
650.2511,0.000063,-84.081236
650.9563,0.000061,-84.356143
651.6616,0.000007,-102.520010
652.3669,0.000034,-89.376117
653.0721,0.000019,-94.416413
653.7774,0.000044,-87.074776
654.4826,0.000036,-88.816759
655.1879,0.000057,-84.828434
655.8932,0.000033,-89.637374
656.5984,0.000051,-85.844692
657.3037,0.000032,-89.802400
658.0090,0.000070,-83.106924
658.7142,0.000008,-102.399521
659.4195,0.000045,-87.000927
660.1247,0.000054,-85.340606
660.8300,0.000022,-93.029499
661.5353,0.000080,-81.952796
662.2405,0.000068,-83.311062
662.9458,0.000041,-87.715582
663.6510,0.000023,-92.770793
664.3563,0.000029,-90.689331
665.0616,0.000017,-95.411517
665.7668,0.000052,-85.608262
666.4721,0.000058,-84.728561
667.1774,0.000045,-87.003895
667.8826,0.000056,-84.982278
668.5879,0.000057,-84.915383
669.2931,0.000003,-110.398682
669.9984,0.000013,-97.983327
670.7037,0.000002,-114.011293
671.4089,0.000011,-99.089596
672.1142,0.000037,-88.650654
672.8194,0.000030,-90.599685
673.5247,0.000014,-96.897809
674.2300,0.000026,-91.558278
674.9352,0.000021,-93.353207
675.6405,0.000002,-114.947135
676.3458,0.000016,-95.748067
677.0510,0.000011,-99.214907
677.7563,0.000035,-89.179622
678.4615,0.000025,-92.119289
679.1668,0.000052,-85.665453
679.8721,0.000015,-96.266498
680.5773,0.000022,-93.048059
681.2826,0.000023,-92.630723
681.9878,0.000031,-90.081730
682.6931,0.000046,-86.674096
683.3984,0.000044,-87.152391
684.1036,0.000035,-89.116523
684.8089,0.000031,-90.194844
685.5142,0.000022,-93.255239
686.2194,0.000021,-93.723545
686.9247,0.000011,-99.231869
687.6299,0.000034,-89.325590
688.3352,0.000045,-86.872272
689.0405,0.000037,-88.632417
689.7457,0.000031,-90.167286
690.4510,0.000014,-97.084483
691.1562,0.000008,-101.660501
691.8615,0.000029,-90.625886
692.5668,0.000030,-90.505014
693.2720,0.000027,-91.485451
693.9773,0.000017,-95.640110
694.6826,0.000027,-91.311994
695.3878,0.000029,-90.858723
696.0931,0.000005,-105.594757
696.7983,0.000048,-86.301600
697.5036,0.000033,-89.562608
698.2089,0.000008,-102.195736
698.9141,0.000050,-86.089202
699.6194,0.000054,-85.378488
700.3246,0.000027,-91.518165
701.0299,0.000030,-90.553817
701.7352,0.000029,-90.774489
702.4404,0.000012,-98.265191
703.1457,0.000056,-84.997067
703.8510,0.000038,-88.477462
704.5562,0.000019,-94.335652
705.2615,0.000005,-105.810446
705.9667,0.000016,-95.733568
706.6720,0.000018,-94.657555
707.3773,0.000072,-82.854273
708.0825,0.000028,-91.169281
708.7878,0.000029,-90.628433
709.4930,0.000022,-93.002263
710.1983,0.000034,-89.276126
710.9036,0.000048,-86.443167
711.6088,0.000037,-88.559203
712.3141,0.000038,-88.401230
713.0194,0.000032,-89.972868
713.7246,0.000053,-85.511232
714.4299,0.000020,-94.129112
715.1351,0.000057,-84.809629
715.8404,0.000029,-90.636228
716.5457,0.000014,-97.090035
717.2509,0.000064,-83.848612
717.9562,0.000061,-84.256232
718.6614,0.000035,-89.112726
719.3667,0.000071,-82.967392
720.0720,0.000053,-85.584213
720.7772,0.000065,-83.709127
721.4825,0.000061,-84.337153
722.1877,0.000034,-89.485871
722.8930,0.000035,-89.111768
723.5983,0.000043,-87.379493
724.3035,0.000056,-85.004385
725.0088,0.000078,-82.130571
725.7141,0.000084,-81.563975
726.4193,0.000045,-86.863284
727.1246,0.000074,-82.657348
727.8298,0.000023,-92.877621
728.5351,0.000054,-85.296986
729.2404,0.000075,-82.523623
729.9456,0.000070,-83.062062
730.6509,0.000030,-90.348171
731.3561,0.000061,-84.320695
732.0614,0.000040,-87.915505
732.7667,0.000021,-93.740234
733.4719,0.000040,-88.061752
734.1772,0.000020,-94.050785
734.8825,0.000035,-89.025492
735.5877,0.000037,-88.727098
736.2930,0.000053,-85.495920
736.9982,0.000030,-90.552884
737.7035,0.000006,-103.921912
738.4088,0.000018,-94.904732
739.1140,0.000026,-91.790682
739.8193,0.000033,-89.675783
740.5245,0.000049,-86.158690
741.2298,0.000049,-86.177811
741.9351,0.000025,-91.998962
742.6403,0.000013,-97.683685
743.3456,0.000012,-98.072169
744.0509,0.000014,-97.069850
744.7561,0.000023,-92.760694
745.4614,0.000011,-99.245378
746.1666,0.000017,-95.274986
746.8719,0.000036,-88.993466
747.5772,0.000043,-87.398767
748.2824,0.000028,-90.968695
748.9877,0.000010,-99.962197
749.6929,0.000004,-107.472639
750.3982,0.000022,-92.984218
751.1035,0.000017,-95.306830
751.8087,0.000027,-91.384848
752.5140,0.000027,-91.404568
753.2193,0.000008,-101.784911
753.9245,0.000021,-93.565209
754.6298,0.000000,-133.053025
755.3350,0.000019,-94.248563
756.0403,0.000025,-92.144936
756.7456,0.000015,-96.647017
757.4508,0.000012,-98.669783
758.1561,0.000017,-95.379547
758.8613,0.000021,-93.459004
759.5666,0.000006,-104.785630
760.2719,0.000002,-113.604704
760.9771,0.000005,-105.197726
761.6824,0.000003,-110.502491
762.3877,0.000021,-93.533336
763.0929,0.000033,-89.626729
763.7982,0.000023,-92.661798
764.5034,0.000021,-93.652794
765.2087,0.000018,-94.749590
765.9140,0.000022,-93.164649
766.6192,0.000021,-93.485956
767.3245,0.000028,-91.111203
768.0297,0.000006,-105.164364
768.7350,0.000025,-91.912182
769.4403,0.000017,-95.541667
770.1455,0.000028,-91.107395
770.8508,0.000031,-90.309220
771.5561,0.000050,-85.942051
772.2613,0.000031,-90.171995
772.9666,0.000029,-90.616323
773.6718,0.000022,-93.018957
774.3771,0.000013,-97.928632
775.0824,0.000037,-88.651004
775.7876,0.000042,-87.602714
776.4929,0.000024,-92.288962
777.1981,0.000013,-97.909071
777.9034,0.000029,-90.882093
778.6087,0.000014,-96.772931
779.3139,0.000044,-87.120531
780.0192,0.000018,-94.839928
780.7245,0.000021,-93.628192
781.4297,0.000020,-93.771264
782.1350,0.000034,-89.286805
782.8402,0.000003,-110.538171
783.5455,0.000007,-102.771960
784.2508,0.000006,-104.467849
784.9560,0.000011,-99.095548
785.6613,0.000019,-94.515121
786.3665,0.000010,-99.745490
787.0718,0.000009,-100.556159
787.7771,0.000014,-97.022556
788.4823,0.000016,-95.779318
789.1876,0.000010,-100.270123
789.8929,0.000009,-101.331649
790.5981,0.000010,-99.814201
791.3034,0.000014,-97.154789
792.0086,0.000012,-98.599344
792.7139,0.000010,-100.017295
793.4192,0.000029,-90.630825
794.1244,0.000016,-95.733531
794.8297,0.000014,-97.084447
795.5349,0.000012,-98.714347
796.2402,0.000005,-106.518765
796.9455,0.000010,-99.839753
797.6507,0.000025,-91.967979
798.3560,0.000020,-93.808322
799.0613,0.000028,-91.101842
799.7665,0.000005,-105.279022
800.4718,0.000020,-94.161175
801.1770,0.000015,-96.296604
801.8823,0.000011,-99.127845
802.5876,0.000012,-98.492955
803.2928,0.000034,-89.258673
803.9981,0.000016,-96.162433
804.7033,0.000016,-95.861847
805.4086,0.000019,-94.549146
806.1139,0.000032,-89.889600
806.8191,0.000026,-91.789200
807.5244,0.000021,-93.415442
808.2296,0.000033,-89.522909
808.9349,0.000007,-103.000564
809.6402,0.000017,-95.181483
810.3454,0.000013,-97.805720
811.0507,0.000031,-90.124816
811.7560,0.000018,-94.933035
812.4612,0.000019,-94.536925
813.1665,0.000019,-94.633451
813.8717,0.000015,-96.327794
814.5770,0.000015,-96.576326
815.2823,0.000016,-95.841355
815.9875,0.000026,-91.773411
816.6928,0.000013,-97.909347
817.3980,0.000035,-89.041809
818.1033,0.000030,-90.336894
818.8086,0.000012,-98.193903
819.5138,0.000020,-93.872494
820.2191,0.000013,-97.460179
820.9244,0.000013,-97.800073
821.6296,0.000050,-86.107495
822.3349,0.000059,-84.621389
823.0401,0.000025,-92.091926
823.7454,0.000020,-93.870181
824.4507,0.000019,-94.494597
825.1559,0.000029,-90.631841
825.8612,0.000062,-84.148617
826.5664,0.000036,-88.942542
827.2717,0.000015,-96.745018
827.9770,0.000012,-98.617256
828.6822,0.000022,-93.162070
829.3875,0.000029,-90.780680
830.0928,0.000025,-91.944284
830.7980,0.000014,-97.174622
831.5033,0.000027,-91.281272
832.2085,0.000009,-100.788011
832.9138,0.000012,-98.592975
833.6191,0.000036,-88.967233
834.3243,0.000004,-108.189759
835.0296,0.000040,-87.885469
835.7348,0.000020,-94.007596
836.4401,0.000008,-101.892993
837.1454,0.000042,-87.561980
837.8506,0.000020,-93.873612
838.5559,0.000016,-95.957277
839.2612,0.000018,-94.718115
839.9664,0.000022,-92.997812
840.6717,0.000039,-88.122338
841.3769,0.000044,-87.047472
842.0822,0.000007,-102.941562
842.7875,0.000016,-96.059467
843.4927,0.000011,-99.491379
844.1980,0.000017,-95.146566
844.9032,0.000013,-97.652554
845.6085,0.000011,-99.311277
846.3138,0.000009,-100.524880
847.0190,0.000021,-93.382920
847.7243,0.000013,-97.888987
848.4296,0.000007,-102.861725
849.1348,0.000018,-95.135987
849.8401,0.000032,-89.935065
850.5453,0.000050,-86.039001
851.2506,0.000033,-89.626426
851.9559,0.000044,-87.047043
852.6611,0.000039,-88.158301
853.3664,0.000021,-93.437029
854.0716,0.000030,-90.328200
854.7769,0.000029,-90.726779
855.4822,0.000019,-94.349858
856.1874,0.000027,-91.402564
856.8927,0.000037,-88.556772
857.5980,0.000037,-88.611706
858.3032,0.000039,-88.173024
859.0085,0.000040,-87.977848
859.7137,0.000032,-90.009636
860.4190,0.000043,-87.318978
861.1243,0.000036,-88.797191
861.8295,0.000027,-91.396992
862.5348,0.000014,-97.102522
863.2400,0.000069,-83.275924
863.9453,0.000064,-83.865335
864.6506,0.000016,-96.157252
865.3558,0.000025,-91.881065
866.0611,0.000057,-84.937806
866.7664,0.000066,-83.579834
867.4716,0.000041,-87.698198
868.1769,0.000030,-90.340166
868.8821,0.000049,-86.164808
869.5874,0.000066,-83.627087
870.2927,0.000051,-85.769200
870.9979,0.000020,-94.150747
871.7032,0.000022,-93.036614
872.4084,0.000030,-90.446113
873.1137,0.000026,-91.691603
873.8190,0.000029,-90.845301
874.5242,0.000030,-90.573671
875.2295,0.000026,-91.746562
875.9348,0.000025,-92.024727
876.6400,0.000030,-90.324304
877.3453,0.000056,-84.972890
878.0505,0.000037,-88.554052
878.7558,0.000020,-94.106905
879.4611,0.000037,-88.697909
880.1663,0.000037,-88.601106
880.8716,0.000028,-90.905443
881.5768,0.000010,-99.888684
882.2821,0.000041,-87.666457
882.9874,0.000045,-86.996571
883.6926,0.000021,-93.644201
884.3979,0.000047,-86.525821
885.1032,0.000034,-89.400235
885.8084,0.000044,-87.203414
886.5137,0.000051,-85.924204
887.2189,0.000018,-94.808892
887.9242,0.000048,-86.318787
888.6295,0.000086,-81.312210
889.3347,0.000097,-80.233327
890.0400,0.000066,-83.634685
890.7452,0.000037,-88.552175
891.4505,0.000031,-90.266718
892.1558,0.000060,-84.365915
892.8610,0.000053,-85.486965
893.5663,0.000040,-87.862804
894.2715,0.000032,-89.794338
894.9768,0.000034,-89.328242
895.6821,0.000033,-89.721062
896.3873,0.000018,-94.694308
897.0926,0.000038,-88.505133
897.7979,0.000018,-94.824561
898.5031,0.000025,-91.918339
899.2084,0.000031,-90.079541
899.9136,0.000051,-85.852283
900.6189,0.000039,-88.158430
901.3242,0.000033,-89.586956
902.0294,0.000014,-97.034825
902.7347,0.000026,-91.594891
903.4399,0.000035,-89.222633
904.1452,0.000037,-88.621785
904.8505,0.000033,-89.662561
905.5557,0.000026,-91.699612
906.2610,0.000033,-89.569073
906.9663,0.000045,-87.031479
907.6715,0.000029,-90.736566
908.3768,0.000017,-95.328660
909.0820,0.000059,-84.551735
909.7873,0.000052,-85.624615
910.4926,0.000065,-83.686042
911.1978,0.000036,-88.864018
911.9031,0.000045,-86.940926
912.6083,0.000042,-87.440764
913.3136,0.000043,-87.269617
914.0189,0.000033,-89.504180
914.7241,0.000056,-84.996087
915.4294,0.000072,-82.883944
916.1347,0.000016,-96.186555
916.8399,0.000049,-86.169933
917.5452,0.000060,-84.370505
918.2504,0.000048,-86.444528
918.9557,0.000026,-91.804646
919.6610,0.000031,-90.114027
920.3662,0.000013,-97.718700
921.0715,0.000020,-94.105106
921.7767,0.000051,-85.900280
922.4820,0.000033,-89.686037
923.1873,0.000029,-90.731115
923.8925,0.000035,-89.212346
924.5978,0.000080,-81.930256
925.3031,0.000013,-97.474691
926.0083,0.000056,-85.084719
926.7136,0.000025,-92.209920
927.4188,0.000016,-96.021750
928.1241,0.000073,-82.704834
928.8294,0.000034,-89.412386
929.5346,0.000041,-87.649979
930.2399,0.000024,-92.230039
930.9451,0.000023,-92.750447
931.6504,0.000032,-89.978928
932.3557,0.000036,-88.863945
933.0609,0.000041,-87.695082
933.7662,0.000046,-86.820265
934.4715,0.000011,-99.424320
935.1767,0.000072,-82.877804
935.8820,0.000048,-86.374369
936.5872,0.000039,-88.071067
937.2925,0.000065,-83.799934
937.9978,0.000040,-88.056760
938.7030,0.000061,-84.360737
939.4083,0.000074,-82.610291
940.1135,0.000045,-86.992899
940.8188,0.000062,-84.170008
941.5241,0.000037,-88.718347
942.2293,0.000048,-86.335566
942.9346,0.000015,-96.689643
943.6399,0.000014,-96.845916
944.3451,0.000037,-88.730080
945.0504,0.000027,-91.351188
945.7556,0.000058,-84.707517
946.4609,0.000038,-88.477981
947.1662,0.000009,-100.846506
947.8714,0.000042,-87.606672
948.5767,0.000064,-83.932734
949.2819,0.000041,-87.843653
949.9872,0.000053,-85.563016
950.6925,0.000046,-86.716009
951.3977,0.000048,-86.322737
952.1030,0.000061,-84.294941
952.8083,0.000066,-83.548351
953.5135,0.000026,-91.561306
954.2188,0.000037,-88.700703
954.9240,0.000060,-84.476718
955.6293,0.000053,-85.497788
956.3346,0.000068,-83.330581
957.0398,0.000057,-84.924762
957.7451,0.000020,-93.939198
958.4503,0.000048,-86.384311
959.1556,0.000073,-82.771995
959.8609,0.000059,-84.654278
960.5661,0.000006,-104.567907
961.2714,0.000035,-89.227198
961.9767,0.000035,-89.165717
962.6819,0.000043,-87.347034
963.3872,0.000025,-91.987392
964.0924,0.000030,-90.415093
964.7977,0.000034,-89.300782
965.5030,0.000024,-92.361458
966.2082,0.000029,-90.711064
966.9135,0.000033,-89.761150
967.6187,0.000020,-93.804837
968.3240,0.000022,-93.108395
969.0293,0.000036,-88.927617
969.7345,0.000037,-88.627496
970.4398,0.000022,-93.120771
971.1451,0.000023,-92.582313
971.8503,0.000044,-87.098537
972.5556,0.000045,-86.929890
973.2608,0.000032,-90.029842
973.9661,0.000045,-86.910253
974.6714,0.000036,-88.769210
975.3766,0.000011,-99.264773
976.0819,0.000069,-83.215275
976.7871,0.000053,-85.480641
977.4924,0.000034,-89.325247
978.1977,0.000007,-103.234601
978.9029,0.000012,-98.249240
979.6082,0.000025,-91.989542
980.3134,0.000024,-92.443442
981.0187,0.000007,-103.278245
981.7240,0.000022,-92.956735
982.4292,0.000029,-90.746811
983.1345,0.000002,-113.307752
983.8398,0.000006,-103.974895
984.5450,0.000015,-96.202833
985.2503,0.000027,-91.369654
985.9555,0.000018,-94.808653
986.6608,0.000023,-92.697826
987.3661,0.000004,-107.888710
988.0713,0.000016,-95.899959
988.7766,0.000024,-92.462870
989.4818,0.000035,-89.221844
990.1871,0.000044,-87.110566
990.8924,0.000011,-98.905834
991.5976,0.000025,-91.919720
992.3029,0.000041,-87.713795
993.0082,0.000034,-89.367155
993.7134,0.000072,-82.855463
994.4187,0.000039,-88.206147
995.1239,0.000050,-86.091079
995.8292,0.000068,-83.406674
996.5345,0.000061,-84.292010
997.2397,0.000043,-87.420708
997.9450,0.000035,-89.043369
998.6502,0.000041,-87.775120
999.3555,0.000060,-84.452703
1000.0608,0.000056,-85.083474
1000.7660,0.000065,-83.801976
1001.4713,0.000069,-83.277565
1002.1766,0.000073,-82.758911
1002.8818,0.000036,-88.856617
1003.5871,0.000060,-84.504187
1004.2923,0.000098,-80.152574
1004.9976,0.000076,-82.417182
1005.7029,0.000073,-82.705190
1006.4081,0.000080,-81.967700
1007.1134,0.000060,-84.372710
1007.8186,0.000028,-90.935002
1008.5239,0.000075,-82.483924
1009.2292,0.000072,-82.795787
1009.9344,0.000058,-84.663247
1010.6397,0.000034,-89.318546
1011.3450,0.000051,-85.880778
1012.0502,0.000028,-91.073070
1012.7555,0.000029,-90.835360
1013.4607,0.000040,-87.854593
1014.1660,0.000018,-94.917189
1014.8713,0.000048,-86.426268
1015.5765,0.000016,-95.692147
1016.2818,0.000040,-88.057638
1016.9870,0.000034,-89.374265
1017.6923,0.000019,-94.566325
1018.3976,0.000062,-84.215086
1019.1028,0.000043,-87.305899
1019.8081,0.000038,-88.340027
1020.5134,0.000073,-82.744605
1021.2186,0.000036,-88.926120
1021.9239,0.000032,-89.965345
1022.6291,0.000054,-85.277173
1023.3344,0.000065,-83.744028
1024.0397,0.000052,-85.644916
1024.7449,0.000067,-83.514280
1025.4502,0.000032,-89.927522
1026.1554,0.000061,-84.295837
1026.8607,0.000076,-82.338688
1027.5660,0.000034,-89.332881
1028.2712,0.000012,-98.412975
1028.9765,0.000040,-88.059423
1029.6818,0.000027,-91.506457
1030.3870,0.000056,-85.080985
1031.0923,0.000042,-87.570183
1031.7975,0.000029,-90.662488
1032.5028,0.000006,-104.239303
1033.2081,0.000018,-94.828831
1033.9133,0.000034,-89.445520
1034.6186,0.000022,-93.062411
1035.3238,0.000011,-99.187076
1036.0291,0.000017,-95.561514
1036.7344,0.000008,-102.345519
1037.4396,0.000007,-102.693318
1038.1449,0.000033,-89.547464
1038.8502,0.000019,-94.474860
1039.5554,0.000014,-96.827324
1040.2607,0.000014,-96.864389
1040.9659,0.000010,-99.815606
1041.6712,0.000061,-84.298617
1042.3765,0.000038,-88.511090
1043.0817,0.000008,-101.644371
1043.7870,0.000039,-88.241225
1044.4922,0.000010,-100.243642
1045.1975,0.000039,-88.261863
1045.9028,0.000036,-88.925184
1046.6080,0.000027,-91.287197
1047.3133,0.000067,-83.442870
1048.0186,0.000041,-87.833766
1048.7238,0.000038,-88.371916
1049.4291,0.000016,-95.704966
1050.1343,0.000051,-85.775824
1050.8396,0.000036,-88.879157
1051.5449,0.000022,-93.347998
1052.2501,0.000026,-91.563592
1052.9554,0.000045,-86.988312
1053.6606,0.000043,-87.421157
1054.3659,0.000016,-95.759407
1055.0712,0.000061,-84.323542
1055.7764,0.000051,-85.910853
1056.4817,0.000045,-86.924516
1057.1870,0.000078,-82.197670
1057.8922,0.000067,-83.533000
1058.5975,0.000016,-95.776938
1059.3027,0.000017,-95.611663
1060.0080,0.000027,-91.417642
1060.7133,0.000078,-82.116299
1061.4185,0.000100,-79.981903
1062.1238,0.000060,-84.481309
1062.8290,0.000014,-96.923228
1063.5343,0.000018,-94.815210
1064.2396,0.000037,-88.596013
1064.9448,0.000054,-85.272412
1065.6501,0.000042,-87.506531
1066.3553,0.000075,-82.482028
1067.0606,0.000055,-85.198280
1067.7659,0.000036,-88.921619
1068.4711,0.000019,-94.629344
1069.1764,0.000061,-84.293388
1069.8817,0.000057,-84.894669
1070.5869,0.000058,-84.797490
1071.2922,0.000055,-85.249668
1071.9974,0.000020,-93.775325
1072.7027,0.000019,-94.489957
1073.4080,0.000008,-102.231496
1074.1132,0.000004,-107.095759
1074.8185,0.000014,-97.287725
1075.5237,0.000047,-86.609344
1076.2290,0.000029,-90.781721
1076.9343,0.000020,-93.872987
1077.6395,0.000014,-96.980248
1078.3448,0.000002,-112.062585
1079.0501,0.000016,-96.075353
1079.7553,0.000020,-93.969894
1080.4606,0.000045,-86.910011
1081.1658,0.000039,-88.184059
1081.8711,0.000040,-88.040089
1082.5764,0.000004,-108.329103
1083.2816,0.000035,-89.064427
1083.9869,0.000021,-93.487577
1084.6921,0.000021,-93.641337
1085.3974,0.000020,-94.176918
1086.1027,0.000012,-98.090980
1086.8079,0.000048,-86.300670
1087.5132,0.000050,-86.105448
1088.2185,0.000025,-92.112306
1088.9237,0.000017,-95.369463
1089.6290,0.000003,-109.493355
1090.3342,0.000027,-91.359816
1091.0395,0.000040,-87.890967
1091.7448,0.000052,-85.658881
